,JAN,SHOSINM,KANSU,ITMCD,DAIGENRECD,CHUGENRECD,SHOGENRECD,SIKIRIBANCD,ITMNM,DAIGENRENM,CHUGENRENM,SHOGENRENM,SIKIRIBANNM,CHOSHANM,SHPNSHACD,SHPNSHANM,SAKUHINCD,SAKUHINNM,SOSHONM,HATUBAIYMD,ANNUAL_SALES,SUBLABEL,SERIESNM,SERIESNM_shoshi,SERIESNM_sikiriban,SERIESNM_sosho,SERIESNM_sublabel,seriesnm_candidate_shoshi,seriesnm_candidate_sikiriban,seriesnm_candidate_sosho,seriesnm_candidate_sublabel
314,9784325253600,福岡大学（医学部医学科を除くー一般選抜前期日程）２０２３,,1076,19,31,61,11,書籍,学習参考書,高校学参,大学受験,大学別赤本,教学社編集部,325,教学社,43371510,福岡大学（医学部医学科を除くー一般選抜前期日程）２０２３,大学入試シリーズ,20221012,1249,2023年版大学入試シリーズ,大学入試シリーズ,,,大学入試シリーズ,大学入試シリーズ,２０２３年版大学入試シリーズ,赤本プラス,大学入試シリーズ,２０２３年版大学入試シリーズ
315,9784325251255,東海大学（医学部医学科を除くー一般選抜）　２０２３,,1076,19,31,61,11,書籍,学習参考書,高校学参,大学受験,大学別赤本,教学社編集部,325,教学社,43367832,東海大学（医学部医学科を除くー一般選抜）　２０２３,大学入試シリーズ,20221006,1042,2023年版大学入試シリーズ,大学入試シリーズ,,,大学入試シリーズ,大学入試シリーズ,２０２３年版大学入試シリーズ,赤本プラス,大学入試シリーズ,２０２３年版大学入試シリーズ
316,9784415332178,でんしゃずかん,,1076,16,11,3,1,書籍,児童書,幼児絵本,知育絵本,知育絵本,成美堂出版編集部,415,成美堂出版,43378669,でんしゃずかん,じぶんでよめる,20221110,3784,,じぶんでよめる,,,じぶんでよめる,,こんちゅうずかん,音と光のでる絵本,じぶんでよめる,
317,9784325251002,専修大学（学部個別入試）　２０２３,,1076,19,31,61,11,書籍,学習参考書,高校学参,大学受験,大学別赤本,教学社編集部,325,教学社,43367829,専修大学（学部個別入試）　２０２３,大学入試シリーズ,20221006,1691,2023年版大学入試シリーズ,大学入試シリーズ,,,大学入試シリーズ,大学入試シリーズ,２０２３年版大学入試シリーズ,赤本プラス,大学入試シリーズ,２０２３年版大学入試シリーズ
318,9784522803134,ごはんもぐもぐいただきま〜す！　とびだすえほん,,1076,16,15,1,21,書籍,児童書,しかけ絵本,しかけ絵本,しかけ絵本,さくらいひろし,522,永岡書店,43365871,ごはんもぐもぐいただきま～す！　とびだすえほん,,20221011,1963,,とびだすえほん,とびだすえほん,,,,とびだすえほん,親子で楽しむしかけえほん,,
319,9784591174951,ディズニープリンセスのひみつ１００,,1076,16,21,1,5,書籍,児童書,キャラクター絵本,キャラクター絵本,ディズニー,ｍｉｏ,591,ポプラ社,43367769,ディズニープリンセスのひみつ１００,,20221013,2454,単行本,ディズニー,ディズニー,ディズニー,,,ディズニー,ディズニー,,
320,9784591175194,あおい１ばんのきかんしゃ　トーマスどーこだ？,,1076,16,21,1,11,書籍,児童書,キャラクター絵本,キャラクター絵本,トーマス,ｍｉｏ,591,ポプラ社,43374278,あおい１ばんのきかんしゃ　トーマスどーこだ？,きかんしゃトーマスの本,20221109,1619,きかんしゃトーマスの本,きかんしゃトーマスの本,トーマス,トーマス,トーマス,トーマス,きかんしゃトーマスの本,トーマス,きかんしゃトーマスの本,きかんしゃトーマスの本
321,9784591175644,きかんしゃトーマス　キャラクターずかん,,1076,16,21,1,55,書籍,児童書,キャラクター絵本,キャラクター絵本,超ひみつゲット,ｍｉｏ,591,ポプラ社,43380017,きかんしゃトーマス　キャラクターずかん,超ひみつゲット！,20221207,5239,超ひみつゲット！,超ひみつゲット,トーマス,超ひみつゲット,超ひみつゲット！,超ひみつゲット！,きかんしゃトーマスの本,超ひみつゲット！,超ひみつゲット！,超ひみつゲット！
322,9784757439245,キクタン【中学英単語】高校入試レベル　聞いて覚えるコーパス英単語　改訂第２版,,1076,19,21,61,1,書籍,学習参考書,中学学参,高校入試,入試対策問題集,アルク文教編集部,7574,アルク,43364895,キクタン【中学英単語】高校入試レベル　聞いて覚えるコーパス英単語　改訂第２版,英語の超人になる！アルク学参シリーズ,20221014,1001,,英語の超人になる！アルク学参シリーズ,,,英語の超人になる！アルク学参シリーズ,,,,英語の超人になる！アルク学参シリーズ,
323,9784577051191,アンパンマンおままごとえほん　おべんとう,,1076,16,21,1,1,書籍,児童書,キャラクター絵本,キャラクター絵本,アンパンマン,やなせたかし,577,フレーベル館,43379325,アンパンマンおままごとえほん　おべんとう,,20221216,2542,アンパンマンおままごとえほん,アンパンマンおままごとえほん,アンパンマンおままごとえほん,アンパンマン,,アンパンマンおままごとえほん,アンパンマンおままごとえほん,アンパンマンおままごとえほん,,アンパンマンおままごとえほん
324,9784592763161,ノラネコぐんだん　うみのたび,,1076,16,7,1,201,書籍,児童書,絵本,国内絵本,ノラネコぐんだん,工藤ノリコ,592,白泉社,43368308,ノラネコぐんだん　うみのたび,コドモエのえほん,20221104,29937,,ノラネコぐんだん,ノラネコぐんだん,ノラネコぐんだん,コドモエのえほん,,ノラネコぐんだん,ノラネコぐんだん,コドモエのえほん,
325,9784593103782,クリスマスプレゼントなぁに？,,1076,16,11,2,1,書籍,児童書,幼児絵本,ファーストブック,ファーストブック,フフフーン,593,ほるぷ出版,43357128,クリスマスプレゼントなぁに？,めくって　たのしい　しかけえほん,20221011,1729,めくって たのしい しかけえほん,めくって　たのしい　しかけえほん,,,めくって　たのしい　しかけえほん,めくって たのしい しかけえほん,＜新版＞サトクリフ・コレクション,,めくって　たのしい　しかけえほん,めくって たのしい しかけえほん
326,9784577050705,ＰＵＩ　ＰＵＩ　モルカー　を　さがせ！,,1076,16,21,1,51,書籍,児童書,キャラクター絵本,キャラクター絵本,その他キャラクター,フレーベル館,577,フレーベル館,43370954,ＰＵＩ　ＰＵＩ　モルカー　を　さがせ！,,20221124,2567,PUI PUI モルカー,ＰＵＩ　ＰＵＩ　モルカー,ＰＵＩ　ＰＵＩ　モルカー,,,,ＰＵＩ　ＰＵＩ　モルカー,アンパンマンアニメギャラリー,,ＰＵＩ　ＰＵＩ　モルカー
327,9784577051061,ブンブーン！バイキンメカ,,1076,16,21,1,1,書籍,児童書,キャラクター絵本,キャラクター絵本,アンパンマン,やなせたかし,577,フレーベル館,43376238,ブンブーン！バイキンメカ,［バラエティ］　アンパンマンタイヤえほん,20221021,1459,アンパンマンタイヤえほん,アンパンマンタイヤえほん,,アンパンマン,アンパンマンタイヤえほん,アンパンマンタイヤえほん,キンダーおはなしえほん傑作選,アンパンマンおままごとえほん,アンパンマンタイヤえほん,アンパンマンタイヤえほん
328,9784591175200,ウルトラマン大図鑑ハイパー,,1076,16,21,1,41,書籍,児童書,キャラクター絵本,キャラクター絵本,ヒーロー,円谷プロダクション,591,ポプラ社,43376319,ウルトラマン大図鑑ハイパー,,20221122,4130,単行本,ウルトラマン,ウルトラマン,,,,ウルトラマン,戦隊ヒーロー,,
329,9784591175651,トミカコレクション　２０２３,,1076,16,21,1,55,書籍,児童書,キャラクター絵本,キャラクター絵本,超ひみつゲット,タカラトミー,591,ポプラ社,43380018,トミカコレクション　２０２３,超ひみつゲット！,20221207,6167,超ひみつゲット！,超ひみつゲット,トミカ,超ひみつゲット,超ひみつゲット！,超ひみつゲット！,マイポケットコレクション,超ひみつゲット！,超ひみつゲット！,超ひみつゲット！
330,9784592763123,おすしがふくをかいにきた,,1076,16,7,1,92,書籍,児童書,絵本,国内絵本,国内絵本,田中達也,592,白泉社,43357122,おすしがふくをかいにきた,ＭＯＥのえほん,20221003,7771,,ＭＯＥのえほん,,,ＭＯＥのえほん,,,,こどもＭＯＥのえほん,
331,9784592763147,いちごサンタ,,1076,16,7,1,92,書籍,児童書,絵本,国内絵本,国内絵本,わたなべあや,592,白泉社,43368307,いちごサンタ,コドモエの本,20221101,1536,,コドモエの本,,,コドモエの本,,,,コドモエの本,
332,9784591175422,なにかな？　まる　あかまるの　かたちえほん,,1076,16,11,3,1,書籍,児童書,幼児絵本,知育絵本,知育絵本,しみずだいすけ,591,ポプラ社,43372099,なにかな？　まる　あかまるの　かたちえほん,０歳からのあかちゃんえほん,20221104,1670,０歳からのあかちゃんえほん,０歳からのあかちゃんえほん,,,０歳からのあかちゃんえほん,０歳からのあかちゃんえほん,トーマス_ミニキャラえほん,音のでる・知育絵本,０歳からのあかちゃんえほん,０歳からのあかちゃんえほん
333,9784591175620,しんかんせん,,1076,16,11,3,11,書籍,児童書,幼児絵本,知育絵本,のりもの絵本,小賀野実,591,ポプラ社,43387469,しんかんせん,のりものマスター,20230112,1099,のりものマスター,のりものマスター,,,のりものマスター,のりものマスター,きかんしゃトーマスの本,のりものマスター,のりものマスター,のりものマスター
334,9784591175668,プラレールコレクション　２０２３,,1076,16,21,1,55,書籍,児童書,キャラクター絵本,キャラクター絵本,超ひみつゲット,タカラトミー,591,ポプラ社,43380019,プラレールコレクション　２０２３,超ひみつゲット！,20221207,3350,超ひみつゲット！,超ひみつゲット,プラレール,超ひみつゲット,超ひみつゲット！,超ひみつゲット！,マイポケットコレクション,超ひみつゲット！,超ひみつゲット！,超ひみつゲット！
335,9784577051054,ゴーゴー！アンパンマンごう,,1076,16,21,1,1,書籍,児童書,キャラクター絵本,キャラクター絵本,アンパンマン,やなせたかし,577,フレーベル館,43365400,アンパンマンタイヤえほん,［バラエティ］　アンパンマンタイヤえほん,20221021,2873,アンパンマンタイヤえほん,アンパンマンタイヤえほん,アンパンマン,アンパンマン,アンパンマンタイヤえほん,アンパンマンタイヤえほん,それいけ！アンパンマン ゆびにんぎょうえほん,アンパンマンおままごとえほん,アンパンマンタイヤえほん,アンパンマンタイヤえほん
336,9784577051092,めくってだあれ？,,1076,16,21,1,1,書籍,児童書,キャラクター絵本,キャラクター絵本,アンパンマン,やなせたかし,577,フレーベル館,43372092,めくってだあれ？,ベイビー・アンパンマン,20221128,3044,ベイビー・アンパンマン,ベイビー・アンパンマン,,アンパンマン,ベイビー・アンパンマン,ベイビー・アンパンマン,,アンパンマンおままごとえほん,ベイビー・アンパンマン,ベイビー・アンパンマン
337,9784591175002,黒田長政　戦国人物伝　日本の歴史＜コミック版＞８３,,1076,16,71,5,41,書籍,児童書,学習百科,学習漫画,偉人・伝記（漫画）,加来耕三,591,ポプラ社,43367771,黒田長政　戦国人物伝　日本の歴史＜コミック版＞８３,,20221013,1311,コミック版　日本の歴史,コミック版　日本の歴史,,,,コミック版　日本の歴史,コミック版　日本の歴史,コミック版世界の伝記,,コミック版　日本の歴史
338,9784591175743,徳川家康外伝　最強！三河武士団　戦国人物伝,,1076,16,71,5,41,書籍,児童書,学習百科,学習漫画,偉人・伝記（漫画）,加来耕三,591,ポプラ社,43381852,徳川家康外伝　最強！三河武士団　戦国人物伝,コミック版日本の歴史,20221214,1370,コミック版　日本の歴史,コミック版日本の歴史,,,コミック版日本の歴史,コミック版　日本の歴史,室町人物伝,コミック版世界の伝記,コミック版日本の歴史,コミック版　日本の歴史
339,9784591175637,アナと雪の女王まちがいさがし　エルサのプレゼント,,1076,16,21,1,5,書籍,児童書,キャラクター絵本,キャラクター絵本,ディズニー,ｍｉｏ,591,ポプラ社,43380016,アナと雪の女王まちがいさがし　エルサのプレゼント,,20221207,2361,単行本,ディズニー,,ディズニー,,,ラブオールプレー,ディズニー,,
340,9784774622767,れいぞうこのそこのそこ　りんごのまほう,,1076,16,7,1,97,書籍,児童書,絵本,国内絵本,３才〜国内絵本,うえだしげこ,7746,教育画劇,43359665,れいぞうこのそこのそこ　りんごのまほう,れいぞうこのあるあるえほん,20221006,1634,れいぞうこのあるあるえほん,れいぞうこのあるあるえほん,,,れいぞうこのあるあるえほん,れいぞうこのあるあるえほん,れいぞうこのあるあるえほん,絵本・グリム童話,れいぞうこのあるあるえほん,れいぞうこのあるあるえほん
