,JAN,cid,SHOSINM,SERIESNM,KANSU,SAKUHINNM,DAIGENRENM,CHUGENRENM,SHOGENRENM,SIKIRIBANNM,SHPNSHANM,CHOSHANM,SOSHONM
311,9784834006315,107,流れのほとり,の,,流れのほとり,児童書,児童文庫,児童文庫,福音館文庫,福音館書店,神沢利子,福音館文庫
205,9784834018226,107,幼ものがたり,の,,幼ものがたり,児童書,児童文庫,児童文庫,福音館文庫,福音館書店,石井桃子,福音館文庫
109,9784834019995,108,魔法使いのチョコレート・ケーキ,魔法使い,,魔法使いのチョコレート・ケーキ,児童書,児童文庫,児童文庫,福音館文庫,福音館書店,マーヒー,福音館文庫
286,9784036514304,108,オズの魔法使い,魔法使い,,オズの魔法使い,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,ライマン・フランク・ボーム,偕成社文庫
346,9784834080377,109,犬のバルボッシュ,シュ,,犬のバルボッシュ,児童書,児童文庫,児童文庫,福音館文庫,福音館書店,アンリ・ボスコ,福音館文庫
155,9784035501909,109,セロ弾きのゴーシュ,シュ,,セロ弾きのゴーシュ,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,宮沢賢治,偕成社文庫
272,9784834021561,110,吸血鬼の花よめ,鬼の,,吸血鬼の花よめ,児童書,児童文庫,児童文庫,福音館文庫,福音館書店,八百板洋子,福音館文庫
90,9784834027396,110,鬼の橋,鬼の,,鬼の橋,児童書,児童文庫,児童文庫,福音館文庫,福音館書店,伊藤遊,福音館文庫
141,9784036511501,111,路傍の石,の,,路傍の石,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,山本有三,偕成社文庫
420,9784038501609,111,車輪の下,の,,車輪の下,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,ヘルマン・ヘッセ,偕成社文庫
321,9784036522804,111,恐怖の谷,の,,恐怖の谷,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,コナン・ドイル,偕成社文庫
220,9784834026160,111,天の鹿,の,,天の鹿,児童書,児童文庫,児童文庫,福音館文庫,福音館書店,安房直子,福音館文庫
258,9784834080445,112,えんの松原,,,えんの松原,児童書,児童文庫,児童文庫,福音館文庫,福音館書店,伊藤遊,福音館文庫
411,9784036522507,113,緋色の研究,,,緋色の研究,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,コナン・ドイル,偕成社文庫
235,9784036501403,114,風の又三郎,風の,,風の又三郎,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,宮沢賢治,偕成社文庫
182,9784035512103,114,北風のわすれたハンカチ,風の,,北風のわすれたハンカチ,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,安房直子,偕成社文庫
162,9784036500901,115,片耳の大シカ,の,,片耳の大シカ,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,椋鳩十,偕成社文庫
107,9784036524303,115,月の森に、カミよ眠れ,の,,月の森に、カミよ眠れ,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,上橋菜穂子,偕成社文庫
326,9784036515400,116,幸福の王子　オスカー＝ワイルド童話集,,,幸福の王子　オスカー＝ワイルド童話集,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,オスカー・ワイルド,偕成社文庫
234,9784038506109,117,あしながおじさん　続,あしながおじさん,,あしながおじさん,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,ジーン・ウェブスター,偕成社文庫
176,9784038500503,117,あしながおじさん,あしながおじさん,,あしながおじさん,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,ジーン・ウェブスター,偕成社文庫
51,9784834019872,117,あしながおじさん,あしながおじさん,,あしながおじさん,児童書,児童文庫,児童文庫,福音館文庫,福音館書店,ジーン・ウェブスター,福音館文庫
198,9784036506200,118,大造じいさんとガン,い,,大造じいさんとガン,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,椋鳩十,偕成社文庫
291,9784834081350,118,黒いお姫さま,い,,黒いお姫さま,児童書,児童文庫,児童文庫,福音館文庫,福音館書店,ヴィルヘルム・ブッシュ,福音館文庫
293,9784036524105,119,ぼくのお姉さん,さん,,ぼくのお姉さん,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,丘修三,偕成社文庫
237,9784834021998,119,おおやさんはねこ,さん,,おおやさんはねこ,児童書,児童文庫,児童文庫,福音館文庫,福音館書店,三木卓,福音館文庫
137,9784834026658,119,山のトムさん　ほか一篇,さん,,山のトムさん　ほか一篇,児童書,児童文庫,児童文庫,福音館文庫,福音館書店,石井桃子,福音館文庫
303,9784834019179,120,ズボン船長さんの話,さんの,,ズボン船長さんの話,児童書,児童文庫,児童文庫,福音館文庫,福音館書店,角野栄子,福音館文庫
392,9784834024586,120,お父さんのラッパばなし,さんの,,お父さんのラッパばなし,児童書,児童文庫,児童文庫,福音館文庫,福音館書店,瀬田貞二,福音館文庫
127,9784036527809,120,大おばさんの不思議なレシピ,さんの,,大おばさんの不思議なレシピ,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,柏葉幸子,偕成社文庫
40,9784036515707,121,坊っちゃん,,,坊っちゃん,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,夏目漱石,
285,9784036524600,122,しろばんば,,,しろばんば,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,井上靖,偕成社文庫
410,9784035508205,123,なんだかへんて子,,,なんだかへんて子,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,山中恒,偕成社文庫
437,9784035509301,124,ヒルベルという子がいた,いた,,ヒルベルという子がいた,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,ペーター・ヘルトリング,偕成社文庫
318,9784834023022,124,半分のふるさと　私が日本にいたときのこと,いた,,半分のふるさと　私が日本にいたときのこと,児童書,児童文庫,児童文庫,福音館文庫,福音館書店,イサンクム,福音館文庫
328,9784036515905,125,多毛留／おとなになれなかった弟たちに・・・,,,多毛留,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,米倉斉加年,偕成社文庫
450,9784036524907,126,なぜエヴァンズにいわない？,,,なぜエヴァンズにいわない？,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,アガサ・クリスティ,偕成社文庫
160,9784834006681,127,絵のない絵本,のない,,絵のない絵本,児童書,児童文庫,児童文庫,福音館文庫,福音館書店,ハンス・クリスチャン・アンデルセン,福音館文庫
444,9784036508105,127,サインのない手紙,のない,,サインのない手紙,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,砂田弘,偕成社文庫
148,9784036525102,128,かぎりなくやさしい花々,,,かぎりなくやさしい花々,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,星野富弘,偕成社文庫
246,9784834006476,129,ふたりはいい勝負,,,ふたりはいい勝負,児童書,児童文庫,児童文庫,福音館文庫,福音館書店,レオボルド・,福音館文庫
232,9784035504009,130,彦一とんちばなし　上,彦一とんちばなし　,,彦一とんちばなし　上,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,小山勝清,偕成社文庫
451,9784036507306,130,夕鶴　彦市ばなし,彦一とんちばなし　,,夕鶴　彦市ばなし,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,木下順二,偕成社文庫
368,9784035504108,130,彦一とんちばなし　下,彦一とんちばなし　,,彦一とんちばなし　下,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,小山勝清,偕成社文庫
100,9784035500308,131,大きい１年生と小さな２年生,の小さな家,,大きい１年生と小さな２年生,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,古田足日,偕成社文庫
54,9784834018134,131,大草原の小さな家　インガルス一家の物語２,の小さな家,,大草原の小さな家,児童書,児童文庫,児童文庫,福音館文庫,福音館書店,ローラ・インガルス・ワイルダー,福音館文庫
43,9784834018080,131,大きな森の小さな家,の小さな家,,大きな森の小さな家,児童書,児童文庫,児童文庫,福音館文庫,福音館書店,ローラ・インガルス・ワイルダー,福音館文庫
135,9784863895843,132,悪ガキ７－セブン－　いたずらｔｗｉｎｓと謎の転校生,悪ガキ７－セブン－　いたずらｔｗｉｎｓと,,悪ガキ７－セブン－　いたずらｔｗｉｎｓと謎の転校生,児童書,児童文庫,児童文庫,静山社ペガサス文庫,静山社,宗田理,静山社ペガサス文庫
273,9784863895874,132,悪ガキ７　いたずらｔｗｉｎｓのおかしな事件簿,悪ガキ７－セブン－　いたずらｔｗｉｎｓと,,悪ガキ７　いたずらｔｗｉｎｓのおかしな事件簿,児童書,児童文庫,児童文庫,静山社ペガサス文庫,静山社,宗田理,静山社ペガサス文庫
84,9784863895836,132,悪ガキ７－セブン－　いたずらｔｗｉｎｓ、南の国へ,悪ガキ７－セブン－　いたずらｔｗｉｎｓと,,悪ガキ７－セブン－　いたずらｔｗｉｎｓ、南の国へ,児童書,児童文庫,児童文庫,静山社ペガサス文庫,静山社,宗田理,静山社ペガサス文庫
140,9784863895850,132,悪ガキ７　いたずらｔｗｉｎｓのロボット計画,悪ガキ７－セブン－　いたずらｔｗｉｎｓと,,悪ガキ７　いたずらｔｗｉｎｓのロボット計画,児童書,児童文庫,児童文庫,静山社ペガサス文庫,静山社,宗田理,静山社ペガサス文庫
156,9784863895867,132,悪ガキ７　いたずらｔｗｉｎｓのイス取りゲーム,悪ガキ７－セブン－　いたずらｔｗｉｎｓと,,悪ガキ７　いたずらｔｗｉｎｓのイス取りゲーム,児童書,児童文庫,児童文庫,静山社ペガサス文庫,静山社,宗田理,静山社ペガサス文庫
31,9784863895812,132,悪ガキ７－セブン－　いたずらｔｗｉｎｓと仲間たち,悪ガキ７－セブン－　いたずらｔｗｉｎｓと,,悪ガキ７－セブン－　いたずらｔｗｉｎｓと仲間たち,児童書,児童文庫,児童文庫,静山社ペガサス文庫,静山社,宗田理,静山社ペガサス文庫
