,JAN,SHOSINM,KANSU,SAKUHINNM,DAIGENRENM,CHUGENRENM,SHOGENRENM,SIKIRIBANNM,SHPNSHANM,CHOSHANM,SOSHONM,cid
2350,9784046317452,モンスターストライク　疾風迅雷ファルコンズ誕生！！,,モンスターストライク　疾風迅雷ファルコンズ誕生！！,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,高瀬美恵,角川つばさ文庫,456
2351,9784092311831,心が叫びたがってるんだ。＜実写映画ノベライズ版＞,,心が叫びたがってるんだ。＜実写映画ノベライズ版＞,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,時海結以,小学館ジュニア文庫,434
2352,9784046321169,ライバル　おれたちの真剣勝負,,ライバル　おれたちの真剣勝負,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,葉真中顕,角川つばさ文庫,371
2353,9784092314009,トイ・ストーリー２,,トイ・ストーリー２,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,レスリー・ゴールドマン,小学館ジュニア文庫,307
2354,9784323091099,怪談　５分間の恐怖　人形の家,,怪談　５分間の恐怖　人形の家,児童書,児童文庫,児童文庫,フォア文庫,金の星社,中村まさみ,フォア文庫,240
2355,9784591092972,里見八犬伝（上）,,里見八犬伝,児童書,児童文庫,児童文庫,ポプラポケット文庫,ポプラ社,曲亭馬琴,ポプラポケット文庫,127
2356,9784083214509,牛乳カンパイ係、田中くん　ノリノリからあげで最高の誕生日会,,牛乳カンパイ係、田中くん　ノリノリからあげで最高の誕生日会,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,並木たかあき,集英社みらい文庫,470
2357,9784046317032,新訳・メアリと魔女の花,,新訳・メアリと魔女の花,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,メアリー・スチュアート,角川つばさ文庫,503
2358,9784083214615,覚悟はいいかそこの女子。　映画ノベライズ＜みらい文庫版＞,,覚悟はいいかそこの女子。　映画ノベライズ＜みらい文庫版＞,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,はのまきみ,集英社みらい文庫,197
2359,9784083214660,ＦＣ６年１組　つかめ全国への大会キップ！とどけ約束のラストパス！,,ＦＣ６年１組　つかめ全国への大会キップ！とどけ約束のラストパス！,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,河端朝日,集英社みらい文庫,414
2360,9784046319029,４ＤＸ！！　晴のバレンタインデーは滅亡する！？,,４ＤＸ！！　晴のバレンタインデーは滅亡する！？,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,こぐれ京,角川つばさ文庫,256
2361,9784001142198,若草物語（下）,,若草物語,児童書,児童文庫,児童文庫,岩波少年文庫,岩波書店,ルイザ・メイ・オルコット,岩波少年文庫,485
2362,9784046318176,モンスターストライク　最強プレイヤー決定戦！！,,モンスターストライク　最強プレイヤー決定戦！！,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,高瀬美恵,角川つばさ文庫,435
2363,9784046318541,４ＤＸ！！　晴とひみつの放課後ゲーム,,４ＤＸ！！　晴とひみつの放課後ゲーム,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,こぐれ京,角川つばさ文庫,36
2364,9784092314252,おはなしミニオン　ミニオンとゆかいな仲間たち,,おはなしミニオン　ミニオンとゆかいな仲間たち,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,綱島深雪,小学館ジュニア文庫スペシャル,225
2365,9784083214561,宇宙－そら－を駆けるよだか～クラスでいちばんかわいいあの子と入れかわれたら～　まんがノベライズ,,宇宙－そら－を駆けるよだか～クラスでいちばんかわいいあの子と入れかわれたら～　まんがノベライズ,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,百瀬しのぶ,集英社みらい文庫,14
2366,9784001140057,アンデルセン童話集,１,アンデルセン童話集,児童書,児童文庫,児童文庫,岩波少年文庫,岩波書店,ハンス・クリスチャン・アンデルセン,岩波少年文庫,445
2367,9784001145090,羅生門／杜子春,,羅生門／杜子春,児童書,児童文庫,児童文庫,岩波少年文庫,岩波書店,芥川龍之介,岩波少年文庫,98
2368,9784591113073,ＩＱ探偵ムー　そして、彼女はやってきた。,,ＩＱ探偵ムー　そして、彼女はやってきた。,児童書,児童文庫,児童文庫,カラフル文庫,ポプラ社,深沢美潮,カラフル文庫,394
2369,9784083212789,電車検定　電車で行こう！＜スペシャル版＞,,電車検定　電車で行こう！＜スペシャル版＞,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,豊田巧,集英社みらい文庫,490
2370,9784046310163,電池が切れるまで,,電池が切れるまで,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,宮本雅史,角川つばさ文庫,375
2371,9784062850230,怪盗クイーンに月の砂漠を　ピラミッドキャップの謎（後）,,怪盗クイーンに月の砂漠を　ピラミッドキャップの謎（後）,児童書,児童文庫,児童文庫,青い鳥文庫,講談社,はやみねかおる,講談社青い鳥文庫,306
2372,9784036514908,赤毛のアン（下）,,赤毛のアン,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,ルーシー・モード・モンゴメリ,偕成社文庫,327
2373,9784062852333,怪盗クイーン、かぐや姫は夢を見る,,怪盗クイーン、かぐや姫は夢を見る,児童書,児童文庫,児童文庫,青い鳥文庫,講談社,はやみねかおる,講談社青い鳥文庫,262
2374,9784092308367,ミニオンズ,,ミニオンズ,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,澁谷正子,小学館ジュニア文庫,417
2375,9784065122600,泣いちゃいそうだよ　七つのおまじない,,泣いちゃいそうだよ　七つのおまじない,児童書,児童文庫,児童文庫,青い鳥文庫,講談社,小林深雪,講談社青い鳥文庫,129
2376,9784035509400,星と伝説,,星と伝説,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,野尻抱影,偕成社文庫,260
2377,9784046317780,エジソン　世界を照らした発明王,１,エジソン　世界を照らした発明王,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,田部智子,角川つばさ文庫,78
2378,9784046315281,２年Ａ組探偵局　ぼくらのロンドン怪盗事件,,２年Ａ組探偵局　ぼくらのロンドン怪盗事件,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,宗田理,角川つばさ文庫,460
2379,9784046313676,ドギーマギー動物学校　動物園のぼうけん,４,ドギーマギー動物学校,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,姫川明月,角川つばさ文庫,121
2380,9784038505904,クラバート　上,,クラバート　上,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,オットフリ－ト・プロイスラ－,偕成社文庫,316
2381,9784065244869,信長とぼくと戦国大運動会　対決！最強コンビ信玄＆謙信！,２,信長とぼくと戦国大運動会,児童書,児童文庫,児童文庫,青い鳥文庫,講談社,りょくち真太,講談社青い鳥文庫,219
2382,9784092308688,いじめ－闇からの歌声－,,いじめ－闇からの歌声－,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,武内昌美,小学館ジュニア文庫,25
2383,9784083211980,ＯＮＥ　ＰＩＥＣＥ最強でサイコーの名言集　ＳＴＲＯＮＧ　ＷＯＲＤＳ＜みらい文庫版＞,,ＯＮＥ　ＰＩＥＣＥ最強でサイコーの名言集　ＳＴＲＯＮＧ　ＷＯＲＤＳ＜みらい文庫版＞,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,尾田栄一郎,集英社みらい文庫,412
2384,9784001140316,ドリトル先生と秘密の湖＜新版＞（下）,,ドリトル先生と秘密の湖＜新版＞,児童書,児童文庫,児童文庫,岩波少年文庫,岩波書店,ヒュー・ジョン・ロフティング,岩波少年文庫,170
2385,9784001140941,トム・ソーヤーの冒険（下）,,トム・ソーヤーの冒険,児童書,児童文庫,児童文庫,岩波少年文庫,岩波書店,マーク・トウェイン,岩波少年文庫,118
2386,9784046318268,わたしの家はおばけ屋敷,,わたしの家はおばけ屋敷,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,山中恒,角川つばさ文庫,18
2387,9784065267394,イケバナ男子！　これって「運命の出会い」！？,,イケバナ男子！　これって「運命の出会い」！？,児童書,児童文庫,児童文庫,青い鳥文庫,講談社,つくもようこ,講談社青い鳥文庫,254
2388,9784083214943,ＦＣ６年１組　涙のラストゴール！最後のロッカールーム,,ＦＣ６年１組　涙のラストゴール！最後のロッカールーム,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,河端朝日,集英社みらい文庫,90
2389,9784323091167,怪談　５分間の恐怖　霊を呼ぶ本,,怪談　５分間の恐怖　霊を呼ぶ本,児童書,児童文庫,児童文庫,フォア文庫,金の星社,中村まさみ,フォア文庫,478
2390,9784061996731,小説・アニメ　カードキャプターさくら　クリアカード編,２,小説・アニメ　カードキャプターさくら　クリアカード編,児童書,児童文庫,児童文庫,その他児童文庫,講談社,有沢ゆう希,講談社ＫＫ文庫,295
2391,9784046317551,駅伝ガールズ,,駅伝ガールズ,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,菅聖子,角川つばさ文庫,476
2392,9784591028759,うわさのズッコケ株式会社,,うわさのズッコケ株式会社,児童書,児童文庫,児童文庫,ポプラポケット文庫,ポプラ社,那須正幹,ポプラ社文庫,128
2393,9784001146141,走れ、走って逃げろ,,走れ、走って逃げろ,児童書,児童文庫,児童文庫,岩波少年文庫,岩波書店,ウーリー・オルレブ,岩波少年文庫,10
2394,9784092312159,ギルティゲーム　ギロンパ帝国へようこそ,４,ギルティゲーム,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,宮沢みゆき,小学館ジュニア文庫,301
2395,9784046314574,２年Ａ組探偵局　ぼくらの交換日記事件,,２年Ａ組探偵局　ぼくらの交換日記事件,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,宗田理,角川つばさ文庫,152
2396,9784046318053,クークの森の学校　友だちって、なあに？,,クークの森の学校　友だちって、なあに？,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,かさいまり,角川つばさ文庫,428
2397,9784569787480,悪ノ物語　紙の悪魔と秘密の書庫,,悪ノ物語　紙の悪魔と秘密の書庫,児童書,児童文庫,児童文庫,その他児童文庫,ＰＨＰ研究所,ｍｏｔｈｙ＿悪ノＰ,ＰＨＰジュニアノベル,304
2398,9784001140545,とびらをあけるメアリー・ポピンズ,,とびらをあけるメアリー・ポピンズ,児童書,児童文庫,児童文庫,岩波少年文庫,岩波書店,Ｐ．Ｌ．トラヴァース,岩波少年文庫,496
2399,9784408537092,水族館ガール　恋のすれ違いジャンプ,２,水族館ガール,児童書,児童文庫,児童文庫,その他児童文庫,実業之日本社,木宮条太郎,実業之日本社ジュニア文庫,172
2400,9784001145267,ルパン対ホームズ,,ルパン対ホームズ,児童書,児童文庫,児童文庫,岩波少年文庫,岩波書店,モーリス・ルブラン,岩波少年文庫,457
2401,9784062854931,トキメキ・図書館　別荘にご招待？,１０,トキメキ・図書館,児童書,児童文庫,児童文庫,青い鳥文庫,講談社,服部千春,講談社青い鳥文庫,460
2402,9784001141146,フランダースの犬,,フランダースの犬,児童書,児童文庫,児童文庫,岩波少年文庫,岩波書店,ウィーダ,岩波少年文庫,207
2403,9784062854610,トキメキ・図書館　一年ぶりの仲直り,９,トキメキ・図書館,児童書,児童文庫,児童文庫,青い鳥文庫,講談社,服部千春,講談社青い鳥文庫,458
2404,9784083214462,虹色デイズ　まんがノベライズ特別編～筒井まりの憂うつ～,,虹色デイズ　まんがノベライズ特別編～筒井まりの憂うつ～,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,はのまきみ,集英社みらい文庫,30
2405,9784092311534,１２歳。～すきなひとがいます～,,１２歳。～すきなひとがいます～,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,辻みゆき,小学館ジュニア文庫,230
2406,9784001145557,雪は天からの手紙,,雪は天からの手紙,児童書,児童文庫,児童文庫,岩波少年文庫,岩波書店,中谷宇吉郎,岩波少年文庫,494
2407,9784065270486,好きって言って！　すれちがうふたり,３,好きって言って！,児童書,児童文庫,児童文庫,青い鳥文庫,講談社,宮下恵茉,講談社青い鳥文庫,479
2408,9784062856430,新訳　名犬ラッシー,,新訳　名犬ラッシー,児童書,児童文庫,児童文庫,青い鳥文庫,講談社,エリック・ナイト,講談社青い鳥文庫,299
2409,9784046316554,竹取物語　かぐや姫のおはなし,,竹取物語　かぐや姫のおはなし,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,ひと和,角川つばさ文庫,444
2410,9784001140309,ドリトル先生と秘密の湖＜新版＞（上）,,ドリトル先生と秘密の湖＜新版＞,児童書,児童文庫,児童文庫,岩波少年文庫,岩波書店,ヒュー・ロフティング,岩波少年文庫,321
