JAN,SHOSINM,KANSU,ITMCD,DAIGENRECD,CHUGENRECD,SHOGENRECD,SIKIRIBANCD,ITMNM,DAIGENRENM,CHUGENRENM,SHOGENRENM,SIKIRIBANNM,CHOSHANM,SHPNSHACD,SHPNSHANM,SAKUHINCD,SAKUHINNM,SOSHONM,HATUBAIYMD,ANNUAL_SALES,SUBLABEL,SERIESNM
9784099425258,音とカードでおけいこ！　パウ・パトロールとあいうえお,,1076,16,0021,0001,0051,書籍,児童書,キャラクター絵本,キャラクター絵本,その他キャラクター,小学館,0000009,小学館,43409768,音とカードでおけいこ！　パウ・パトロールとあいうえお,［バラエティ］,20230405,1393,,
9784023322233,大雪のサバイバル,,1076,16,0071,0005,0021,書籍,児童書,学習百科,学習漫画,サバイバルシリーズ,ポドアルチング,0000002,朝日新聞出版,43392485,大雪のサバイバル,かがくるＢＯＯＫ　科学漫画サバイバルシリーズ　８２,20230207,11964,科学漫画サバイバルシリーズ８２,
9784405073661,まんがイラストずかんパーフェクトコレクション,,1076,16,0061,0001,0091,書籍,児童書,実用百科,実用百科,その他実用百科,めちゃカワ！！まんがイラスト委員会,0000405,新星出版社,43390107,まんがイラストずかんパーフェクトコレクション,めちゃカワＭＡＸ！！,20230316,1506,,
9784807166435,新詳高等地図,,1076,19,0031,0025,0031,書籍,学習参考書,高校学参,社会,地理,帝国書院編集部,0008071,帝国書院,43365512,新詳高等地図,,20221207,1411,,
9784591175262,グレッグのダメ日記　なんだって、やってやる！,,1076,16,0041,0005,0017,書籍,児童書,読み物,読み物,グレッグのダメ日記シリーズ,ジェフ・キニー,0000591,ポプラ社,43377481,グレッグのダメ日記　なんだって、やってやる！,,20221124,3819,単行本,
9784651202686,歴史バトル図鑑　最強！戦国武将決定戦,,1076,16,0071,0001,0047,書籍,児童書,学習百科,学習百科,歴史（読みもの）,小和田哲男,0000651,ＯＮＥ　ＰＵＢＬＩＳＨＩＮＧ,43372104,歴史バトル図鑑　最強！戦国武将決定戦,,20221117,2464,,
9784065297001,人狼サバイバル　疑心暗鬼！　水の都の人狼ゲーム,,1076,16,0055,0001,0011,書籍,児童書,児童文庫,児童文庫,青い鳥文庫,甘雪こおり,0000006,講談社,43367244,人狼サバイバル　疑心暗鬼！　水の都の人狼ゲーム,,20221109,5589,,
9784330059228,トミカ　はじめてのひらがなキューブ,,1076,16,0091,0001,0001,書籍,児童書,グッズ,グッズ,知育玩具,ｍｉｏ,0000330,交通新聞社,43371216,トミカ　はじめてのひらがなキューブ,［バラエティ］,20221128,1489,,
9784791631902,ミラクルきょうふ！　意味がわかると怖いストーリー,,1076,16,0041,0005,0041,書籍,児童書,読み物,読み物,おばけ・こわい話,朔月糸,0007916,西東社,43369786,ミラクルきょうふ！　意味がわかると怖いストーリー,,20221107,4831,,
9784262128764,食べてうれしい贈ってしあわせ【ハピかわ】お菓子のレシピ,,1076,16,0061,0001,0041,書籍,児童書,実用百科,実用百科,料理,祐成二葉,0000262,池田書店,43366419,食べてうれしい贈ってしあわせ【ハピかわ】お菓子のレシピ,,20221124,1232,,
9784046321862,恐怖コレクター　宿命の再会,２０,1076,16,0055,0001,0015,書籍,児童書,児童文庫,児童文庫,角川つばさ文庫,佐東みどり,0000004,ＫＡＤＯＫＡＷＡ,42675589,恐怖コレクター,角川つばさ文庫,20221214,4462,,
9784049148930,星のカービィ　プププヒーロー　星のカービィ　Ｗｉｉ〜ナゾの船とマホロア！！編,,1076,16,0021,0001,0051,書籍,児童書,キャラクター絵本,キャラクター絵本,その他キャラクター,あおきけい,0000004,ＫＡＤＯＫＡＷＡ,43400628,星のカービィ　プププヒーロー　星のカービィ　Ｗｉｉ～ナゾの船とマホロア！！編,,20230405,2701,,
9784083217623,キミにはないしょ！　運動会、ふたりきりの特訓,,1076,16,0055,0001,0018,書籍,児童書,児童文庫,児童文庫,集英社みらい文庫,汐月うた,0000008,集英社,43386785,キミにはないしょ！　運動会、ふたりきりの特訓,集英社みらい文庫,20230127,1258,キミにはないしょ!,
9784065310212,小説　ブルーロック,３,1076,16,0055,0001,0091,書籍,児童書,児童文庫,児童文庫,その他児童文庫,吉岡みつる,0000006,講談社,43367241,小説　ブルーロック,講談社ＫＫ文庫,20230315,1458,,
9784569880952,青鬼外伝　ひろしの秘密の一日,,1076,16,0055,0001,0091,書籍,児童書,児童文庫,児童文庫,その他児童文庫,ｎｏｐｒｏｐｓ,0000569,ＰＨＰ研究所,43393237,青鬼外伝　ひろしの秘密の一日,ＰＨＰジュニアノベル,20230315,1506,PHPジュニアノベル,
9784791631940,まんが日本の歴史大事典,,1076,16,0071,0005,0001,書籍,児童書,学習百科,学習漫画,日本の歴史,矢部健太郎,0007916,西東社,43387481,まんが日本の歴史大事典,小学生おもしろ学習シリーズ,20230125,1181,,
9784591175798,ないしょの未来日記　恋愛ギライな私とフキゲンな王子様,１,1076,16,0055,0001,0091,書籍,児童書,児童文庫,児童文庫,その他児童文庫,高杉六花,0000591,ポプラ社,43379932,ないしょの未来日記　恋愛ギライな私とフキゲンな王子様,ポプラキミノベル　創作,20221207,1777,ポプラキミノベル　ノベライズ,
9784049148015,すみっコぐらし　フェルトマスコットキット,,1076,16,0091,0001,0092,書籍,児童書,グッズ,グッズ,キャラクターグッズ,キャラぱふぇ編集部,0000004,ＫＡＤＯＫＡＷＡ,43372548,すみっコぐらし　フェルトマスコットキット,［バラエティ］,20230119,1268,,
9784046322258,世界一クラブ　天才料理王子と対決！？,,1076,16,0055,0001,0015,書籍,児童書,児童文庫,児童文庫,角川つばさ文庫,大空なつき,0000004,ＫＡＤＯＫＡＷＡ,43404440,世界一クラブ　天才料理王子と対決！？,,20230412,1602,,
9784083217678,逃走中　オリジナルストーリー　暗闇からハンター！？　夜の遊園地で恐怖に立ちむかえ！,,1076,16,0055,0001,0018,書籍,児童書,児童文庫,児童文庫,集英社みらい文庫,逃走中,0000008,集英社,43386790,逃走中　オリジナルストーリー　暗闇からハンター！？　夜の遊園地で恐怖に立ちむかえ！,集英社みらい文庫,20230127,6581,逃走中 オリジナルストーリー,
9784813780748,総長さま、溺愛中につき。　最強イケメンの溺愛バトルは再加速！？,７,1076,16,0055,0001,0091,書籍,児童書,児童文庫,児童文庫,その他児童文庫,＊あいら＊,0008137,スターツ出版,43205111,総長さま、溺愛中につき。,野いちごジュニア文庫,20221220,11350,,
9784434310737,中学生の語彙力アップ１７００［改訂版］,,1076,19,0021,0005,0001,書籍,学習参考書,中学学参,基礎学習,基礎学習参考書,エディット語彙力研究会,0000434,星雲社,43362358,中学生の語彙力アップ１７００［改訂版］,,20221019,1023,,
9784299039897,マインクラフトで楽しく学べる！　社会のしくみ大図鑑,,1076,16,0071,0001,0005,書籍,児童書,学習百科,学習百科,社会,マイクラ職人組合,0000299,宝島社,43399458,マインクラフトで楽しく学べる！　社会のしくみ大図鑑,,20230310,1959,,
9784023322219,科学探偵ｖｓ．超・自然現象（前）,,1076,16,0041,0005,0021,書籍,児童書,読み物,読み物,高学年読み物,佐東みどり,0000002,朝日新聞出版,43376612,科学探偵ｖｓ．超・自然現象,科学探偵謎野真実シリーズ,20221118,3106,科学探偵　謎野真実シリーズ,
9784791632596,マインクラフトでおふろスタディ　かけざん九九ひょう＆算数ポスター,,1076,16,0091,0001,0004,書籍,児童書,グッズ,グッズ,ウォールチャート,西東社編集部,0007916,西東社,43403781,マインクラフトでおふろスタディ　かけざん九九ひょう＆算数ポスター,［バラエティ］,20230322,1327,,
9784791631582,超特大なぞなぞウルトラ大冒険３５１５問！,,1076,16,0061,0001,0011,書籍,児童書,実用百科,実用百科,クイズ・なぞなぞ,平目きらり,0007916,西東社,43363338,超特大なぞなぞウルトラ大冒険３５１５問！,,20221011,1382,,
9784052057045,すみっコぐらし　もじ・ことば・おんどく４・５・６歳,,1076,19,0001,0001,0001,書籍,学習参考書,幼児ドリル,幼児ドリル,幼児ドリル,榊原洋一,0000005,学研プラス,43391090,すみっコぐらし　もじ・ことば・おんどく４・５・６歳,学研わくわく知育ドリル,20230302,1126,学研わくわく知育ドリル,
9784471104061,たべもの,,1076,16,0081,0001,0011,書籍,児童書,図鑑,図鑑,学習図鑑シリーズ,瀬尾知子,0000471,高橋書店,43370518,たべもの,はじめてのずかん,20221129,1250,,
9784405073609,激震バトル！外来ＶＳ在来最強生物決定戦,,1076,16,0071,0001,0407,書籍,児童書,学習百科,学習百科,理科　動物,實吉達郎,0000405,新星出版社,43362349,激震バトル！外来ＶＳ在来最強生物決定戦,,20221216,1310,,
9784074513307,ならんだ　くまさんはともだち　モンテッソーリはじめのいっぽ,,1076,16,0011,0002,0001,書籍,児童書,幼児絵本,ファーストブック,ファーストブック,市原淳,0000007,主婦の友社,43371447,ならんだ　くまさんはともだち　モンテッソーリはじめのいっぽ,,20230216,1025,,
9784046321657,君のとなりで。　この道を、ずっといっしょに,９,1076,16,0055,0001,0015,書籍,児童書,児童文庫,児童文庫,角川つばさ文庫,高杉六花,0000004,ＫＡＤＯＫＡＷＡ,43090241,君のとなりで。,角川つばさ文庫,20221013,2393,,
9784091166012,王様戦隊キングオージャー,,1076,16,0035,0001,0001,書籍,児童書,絵本塔,絵本塔,小学館,ｍｉｏ,0000009,小学館,43401920,王様戦隊キングオージャー,小学館のテレビ絵本　てれびくんギンピカシール絵本,20230302,1522,テレビ絵本,
9784046321923,世界一クラブ　スター・ダイヤを取りもどせ！,,1076,16,0055,0001,0015,書籍,児童書,児童文庫,児童文庫,角川つばさ文庫,大空なつき,0000004,ＫＡＤＯＫＡＷＡ,43377084,世界一クラブ　スター・ダイヤを取りもどせ！,角川つばさ文庫,20221214,3723,,
9784591175149,おしりたんてい　ププッ　かいていいせきのぼうけん　アニメコミック,１３,1076,16,0041,0005,0007,書籍,児童書,読み物,読み物,おしりたんていシリーズ,トロル,0000591,ポプラ社,43109435,おしりたんてい　アニメコミック,,20221013,5482,アニメコミックおしりたんてい,
9784092536487,ポケモンずかんドリル　小学１年生　かん字,,1076,19,0005,0001,0091,書籍,学習参考書,小学ドリル,小学ドリル,その他ドリル,阿辻哲次,0000009,小学館,43396894,ポケモンずかんドリル　小学１年生　かん字,知育ドリル,20230222,13900,知育ドリル,
9784041122921,どっちが強い！？　アフリカウシガエルｖｓオオムカデ　恐怖のゾロゾロ大行進,,1076,16,0071,0005,0031,書籍,児童書,学習百科,学習漫画,どっちが強い！？シリーズ,スライウム,0000004,ＫＡＤＯＫＡＷＡ,43396854,どっちが強い！？　アフリカウシガエルｖｓオオムカデ　恐怖のゾロゾロ大行進,,20230315,8317,,
9784052057021,リトル☆バレリーナ　ＳＰ　きらめきストーリー　３つ,１,1076,16,0041,0005,0015,書籍,児童書,読み物,読み物,中学年読み物,工藤純子,0000005,学研プラス,43395437,リトル☆バレリーナ　ＳＰ　きらめきストーリー　３つ,,20230327,1625,リトル☆バレリーナ,
9784052056444,５分後に意外な結末ｅｘ　緑に覆われた世界の出来事,,1076,16,0041,0005,0022,書籍,児童書,読み物,読み物,５分後に意外な結末シリーズ,桃戸ハル,0000005,学研プラス,43363324,５分後に意外な結末ｅｘ　緑に覆われた世界の出来事,「５分後に意外な結末」シリーズ,20221215,6238,５分後に意外な結末,
9784800590909,１２歳までに知っておきたい言い換え図鑑,,1076,16,0071,0001,0003,書籍,児童書,学習百科,学習百科,国語,齋藤孝,0008005,日本能率協会マネジメントセンター,43397901,１２歳までに知っておきたい言い換え図鑑,,20230329,1078,,
9784083217661,戦国姫　徳川家康と愛しき姫君たち　江姫、東福門院和子ほか,,1076,16,0055,0001,0018,書籍,児童書,児童文庫,児童文庫,集英社みらい文庫,藤咲あゆな,0000008,集英社,43386789,戦国姫　徳川家康と愛しき姫君たち　江姫、東福門院和子ほか,集英社みらい文庫,20230127,1766,戦国姫,
9784265081899,いつつごうさぎとゆきのもり,,1076,16,0007,0001,0097,書籍,児童書,絵本,国内絵本,３才〜国内絵本,まつおりかこ,0000265,岩崎書店,43377202,いつつごうさぎとゆきのもり,,20221207,11013,,
9784300104125,自分のあたまで考えるドリル　まず、これから。　小学１・２年生めやす　よみとき・なぞとき・ひらめき,,1076,19,0005,0001,0091,書籍,学習参考書,小学ドリル,小学ドリル,その他ドリル,ｉＭＬ国際算数・数学能力検定協会,0000300,ＴＡＣ出版事業部,43365197,自分のあたまで考えるドリル　まず、これから。　小学１・２年生めやす　よみとき・なぞとき・ひらめき,,20221027,1556,,
9784813780663,もふきゅんベイビー！　謎の赤ちゃんに出会ったら、モテ男子と同居が始まりました,１,1076,16,0055,0001,0091,書籍,児童書,児童文庫,児童文庫,その他児童文庫,碧井こなつ,0008137,スターツ出版,43365401,もふきゅん・ベイビー！,野いちごジュニア文庫,20221020,1210,,
9784791631889,ミラクルハピネス　心理テスト１４１２,,1076,16,0061,0001,0021,書籍,児童書,実用百科,実用百科,心理ゲーム・占い,ミラクル心理研究会,0007916,西東社,43368800,ミラクルハピネス　心理テスト１４１２,,20221015,3052,,
9784591175996,イサベル１世,,1076,16,0071,0005,0041,書籍,児童書,学習百科,学習漫画,偉人・伝記（漫画）,迎夏生,0000591,ポプラ社,43388926,イサベル１世,コミック版世界の伝記,20230118,1480,コミック版　世界の伝記,
9784041129791,角川まんが学習シリーズ日本の歴史５大特典つき全１６巻＋別巻４冊セット（全２０巻セ,,1076,16,0071,0005,0001,書籍,児童書,学習百科,学習漫画,日本の歴史,山本博文,0000004,ＫＡＤＯＫＡＷＡ,43370508,角川まんが学習シリーズ日本の歴史５大特典つき全１６巻＋別巻４冊セット（全２０巻セ,,20221110,1595,,
9784405073586,頭のいい子が育つ葉加瀬太郎の英語のうた　ＣＤ付,,1076,16,0071,0001,0006,書籍,児童書,学習百科,学習百科,英語,葉加瀬太郎,0000405,新星出版社,43369780,頭のいい子が育つ葉加瀬太郎の英語のうた　ＣＤ付,,20221117,1832,,
9784046057129,にゃんこ大戦争でまなぶ！難しい言葉１０００,,1076,16,0071,0001,0003,書籍,児童書,学習百科,学習百科,国語,ＰＯＮＯＳ,0000004,ＫＡＤＯＫＡＷＡ,43367727,にゃんこ大戦争でまなぶ！難しい言葉１０００,,20221118,4135,,
9784083217616,七瀬くん家の３兄弟　恋愛禁止！？　ヒミツの同居はじめました！！,,1076,16,0055,0001,0018,書籍,児童書,児童文庫,児童文庫,集英社みらい文庫,青山そらら,0000008,集英社,43386784,七瀬くん家の３兄弟　恋愛禁止！？　ヒミツの同居はじめました！！,集英社みらい文庫,20230127,1502,,
9784046322173,ジュニア　空想科学読本,２５,1076,16,0055,0001,0015,書籍,児童書,児童文庫,児童文庫,角川つばさ文庫,柳田理科雄,0000004,ＫＡＤＯＫＡＷＡ,42475688,ジュニア　空想科学読本,角川つばさ文庫,20221214,4129,,
9784299035875,桃太郎電鉄でわかる歴史の英雄大図鑑,,1076,16,0071,0001,0047,書籍,児童書,学習百科,学習百科,歴史（読みもの）,村瀬哲史,0000299,宝島社,43377522,桃太郎電鉄でわかる歴史の英雄大図鑑,,20221118,1374,,
9784046322005,ぼくらのオンライン戦争,,1076,16,0055,0001,0015,書籍,児童書,児童文庫,児童文庫,角川つばさ文庫,宗田理,0000004,ＫＡＤＯＫＡＷＡ,43394861,ぼくらのオンライン戦争,,20230308,1385,,
9784091166029,パウ・パトロール　ちからを　あわせて！　アルティメットレスキュー,,1076,16,0035,0001,0001,書籍,児童書,絵本塔,絵本塔,小学館,ｍｉｏ,0000009,小学館,43403462,パウ・パトロール　ちからを　あわせて！　アルティメットレスキュー,小学館のテレビ絵本,20230315,2285,テレビ絵本,
9784813780717,となりの一条三兄弟！,３,1076,16,0055,0001,0091,書籍,児童書,児童文庫,児童文庫,その他児童文庫,永良サチ,0008137,スターツ出版,43313007,となりの一条三兄弟！,野いちごジュニア文庫,20221118,1518,,
9784265831104,しずくちゃん　なぞのふわふわパン屋さん,４０,1076,16,0021,0001,0051,書籍,児童書,キャラクター絵本,キャラクター絵本,その他キャラクター,ぎぼりつこ,0000265,岩崎書店,40570111,しずくちゃん,,20230320,1042,しずくちゃん,
9784046321909,すずめの戸締まり,,1076,16,0055,0001,0015,書籍,児童書,児童文庫,児童文庫,角川つばさ文庫,新海誠,0000004,ＫＡＤＯＫＡＷＡ,43351498,すずめの戸締まり,角川つばさ文庫,20221013,53554,,
9784774738604,とびだす！かわいい！どうぶつピアノ,,1076,16,0015,0001,0001,書籍,児童書,しかけ絵本,しかけ絵本,音のでる絵本,ｍｉｏ,0007747,コスミック出版,43383715,とびだす！かわいい！どうぶつピアノ,［バラエティ］,20221216,1728,,
9784083217739,霧島くんは普通じゃない　〜友だちを取りもどせ！　ヴァンパイアの婚約パーティー〜,,1076,16,0055,0001,0018,書籍,児童書,児童文庫,児童文庫,集英社みらい文庫,麻井深雪,0000008,集英社,43402793,霧島くんは普通じゃない　～友だちを取りもどせ！　ヴァンパイアの婚約パーティー～,集英社みらい文庫,20230317,9063,,
9784083217708,絶叫学級　恋人たちの化けの皮　編,,1076,16,0055,0001,0018,書籍,児童書,児童文庫,児童文庫,集英社みらい文庫,いしかわえみ,0000008,集英社,43395880,絶叫学級　恋人たちの化けの皮　編,集英社みらい文庫,20230224,2146,絶叫学級,
9784471103989,おもしろい！進化のふしぎ　とことんざんねんないきもの事典,,1076,16,0071,0001,0407,書籍,児童書,学習百科,学習百科,理科　動物,今泉忠明,0000471,高橋書店,43403779,おもしろい！進化のふしぎ　とことんざんねんないきもの事典,,20230412,7357,,
9784865492859,おせちのみんなあつまって！,,1076,16,0011,0003,0005,書籍,児童書,幼児絵本,知育絵本,たべもの絵本,真珠まりこ,0086549,ひさかたチャイルド,43367256,おせちのみんなあつまって！,,20221114,1856,,
9784757568204,絵本　おじさまと猫　ふくまるとしあわせの宇宙船,,1076,16,0007,0001,0092,書籍,児童書,絵本,国内絵本,国内絵本,桜井海,0007575,スクウェア・エニックス,43175894,絵本　おじさまと猫　ふくまるとしあわせの宇宙船,,20221111,1973,,
9784866515779,なんとニャンコうんこ４こ！　早口ことばえほん,,1076,16,0007,0001,0092,書籍,児童書,絵本,国内絵本,国内絵本,おおたにけんた,0086651,文響社,43367558,なんとニャンコうんこ４こ！　早口ことばえほん,,20221110,1068,,
9784092314474,名探偵コナン　灰原哀セレクション　裏切りの代償,,1076,16,0055,0001,0019,書籍,児童書,児童文庫,児童文庫,小学館ジュニア文庫,酒井匙,0000009,小学館,43409039,名探偵コナン　灰原哀セレクション　裏切りの代償,小学館ジュニア文庫,20230414,1269,小学館ジュニア文庫,
9784569880969,５４字の物語　Ｘ　意味がわかるとゾクゾクする超短編小説,,1076,16,0041,0005,0021,書籍,児童書,読み物,読み物,高学年読み物,氏田雄介,0000569,ＰＨＰ研究所,43393238,５４字の物語　Ｘ　意味がわかるとゾクゾクする超短編小説,,20230315,3325,,
9784046321848,サバイバー！！　豪華客船は再会のとき,４,1076,16,0055,0001,0015,書籍,児童書,児童文庫,児童文庫,角川つばさ文庫,あさばみゆき,0000004,ＫＡＤＯＫＡＷＡ,43261596,サバイバー！！,角川つばさ文庫,20221109,2628,,
