,JAN,cid,SHOSINM,SERIESNM,KANSU,SAKUHINNM,DAIGENRENM,CHUGENRENM,SHOGENRENM,SIKIRIBANNM,SHPNSHANM,CHOSHANM,SOSHONM
45,9784083215803,139,絶叫学級　むしばまれた家編,絶叫学級　,,絶叫学級　むしばまれた家編,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,いしかわえみ,集英社みらい文庫
165,9784083214387,139,絶叫学級　悪意にまみれた友だち編,絶叫学級　,,絶叫学級　悪意にまみれた友だち編,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,桑野和明,集英社みらい文庫
250,9784083213045,139,絶叫学級　呪われた初恋編,絶叫学級　,,絶叫学級　呪われた初恋編,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,桑野和明,集英社みらい文庫
237,9784083210419,139,絶叫学級　暗闇にひそむ大人たち編,絶叫学級　,,絶叫学級　暗闇にひそむ大人たち編,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,いしかわえみ,集英社みらい文庫
48,9784083216558,140,絶叫学級　赤い断末魔編,絶叫学級　い,,絶叫学級　赤い断末魔編,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,いしかわえみ,集英社みらい文庫
272,9784083213175,140,絶叫学級　満たされないココロ編,絶叫学級　い,,絶叫学級　満たされないココロ編,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,桑野和明,集英社みらい文庫
39,9784083216312,140,絶叫学級　見えない侵入者編,絶叫学級　い,,絶叫学級　見えない侵入者編,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,はのまきみ,集英社みらい文庫
59,9784083215315,140,絶叫学級　還り道のない旅編,絶叫学級　い,,絶叫学級　還り道のない旅編,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,いしかわえみ,集英社みらい文庫
271,9784083212307,140,絶叫学級　いじめの結末編,絶叫学級　い,,絶叫学級　いじめの結末編,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,いしかわえみ,集英社みらい文庫
330,9784083211560,140,絶叫学級　いつわりの自分　編,絶叫学級　い,,絶叫学級　いつわりの自分　編,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,いしかわえみ,集英社みらい文庫
220,9784083213908,140,絶叫学級　いびつな恋愛編,絶叫学級　い,,絶叫学級　いびつな恋愛編,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,桑野和明,集英社みらい文庫
320,9784083211942,140,絶叫学級　終わりのない欲望編,絶叫学級　い,,絶叫学級　終わりのない欲望編,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,いしかわえみ,集英社みらい文庫
151,9784083214851,141,絶叫学級　悪魔のいる教室編,絶叫学級　悪,,絶叫学級　悪魔のいる教室編,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,桑野和明,集英社みらい文庫
188,9784083217289,141,絶叫学級　報復ゲームのはじまり　編,絶叫学級　悪,,絶叫学級　報復ゲームのはじまり　編,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,いしかわえみ,集英社みらい文庫
187,9784083210211,141,絶叫学級　禁断の遊び編,絶叫学級　悪,,絶叫学級　禁断の遊び編,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,いしかわえみ,集英社みらい文庫
196,9784083213724,141,絶叫学級　人気者の正体編,絶叫学級　悪,,絶叫学級　人気者の正体編,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,桑野和明,集英社みらい文庫
279,9784083213373,141,絶叫学級　笑顔の裏の本音編,絶叫学級　悪,,絶叫学級　笑顔の裏の本音編,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,桑野和明,集英社みらい文庫
42,9784083215629,141,絶叫学級　黄泉の誕生編,絶叫学級　悪,,絶叫学級　黄泉の誕生編,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,いしかわえみ,集英社みらい文庫
290,9784083212147,141,絶叫学級　悪夢の花園編,絶叫学級　悪,,絶叫学級　悪夢の花園編,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,いしかわえみ,集英社みらい文庫
275,9784083212468,141,絶叫学級　家族のうらぎり編,絶叫学級　悪,,絶叫学級　家族のうらぎり編,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,いしかわえみ,集英社みらい文庫
269,9784083211744,141,絶叫学級　ルール違反の罪と罰編,絶叫学級　悪,,絶叫学級　ルール違反の罪と罰編,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,いしかわえみ,集英社みらい文庫
158,9784083214639,142,絶叫学級　災いを生むウワサ編,絶叫学級　,,絶叫学級　災いを生むウワサ編,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,桑野和明,集英社みらい文庫
49,9784083216848,142,絶叫学級　コンプレックスの奴隷編,絶叫学級　,,絶叫学級　コンプレックスの奴隷編,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,はのまきみ,集英社みらい文庫
91,9784083217081,142,絶叫学級　ウワサ話の黒幕編,絶叫学級　,,絶叫学級　ウワサ話の黒幕編,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,いしかわえみ,集英社みらい文庫
289,9784083211379,142,絶叫学級　プレゼントの甘いワナ編,絶叫学級　,,絶叫学級　プレゼントの甘いワナ編,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,いしかわえみ,集英社みらい文庫
235,9784083210662,143,絶叫学級　くずれゆく友情編,絶叫学級　,,絶叫学級　くずれゆく友情編,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,いしかわえみ,集英社みらい文庫
295,9784083212604,143,絶叫学級　不幸を呼ぶ親友編,絶叫学級　,,絶叫学級　不幸を呼ぶ親友編,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,桑野和明,集英社みらい文庫
258,9784083212888,143,絶叫学級　死を招く都市伝説編,絶叫学級　,,絶叫学級　死を招く都市伝説編,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,桑野和明,集英社みらい文庫
155,9784083215070,144,絶叫学級　むきだしの願望編,絶叫学級　,,絶叫学級　むきだしの願望編,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,はのまきみ,集英社みらい文庫
298,9784083211126,144,絶叫学級　ニセモノの親切編,絶叫学級　,,絶叫学級　ニセモノの親切編,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,いしかわえみ,集英社みらい文庫
306,9784083210945,144,絶叫学級　ゆがんだ願い編,絶叫学級　,,絶叫学級　ゆがんだ願い編,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,いしかわえみ,集英社みらい文庫
205,9784083213557,144,絶叫学級　ナイモノねだりの報い編,絶叫学級　,,絶叫学級　ナイモノねだりの報い編,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,桑野和明,集英社みらい文庫
236,9784083214134,144,絶叫学級　つきまとう黒い影編,絶叫学級　,,絶叫学級　つきまとう黒い影編,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,桑野和明,集英社みらい文庫
43,9784083216091,144,絶叫学級　繰りかえすコドモタチ編,絶叫学級　,,絶叫学級　繰りかえすコドモタチ編,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,はのまきみ,集英社みらい文庫
135,9784083215834,145,放課後、きみがピアノをひいていたから～運命～,放課後、きみがピアノをひいていたから～,,放課後、きみがピアノをひいていたから～運命～,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,柴野理奈子,集英社みらい文庫
144,9784083216534,145,放課後、きみがピアノをひいていたから～未来～,放課後、きみがピアノをひいていたから～,,放課後、きみがピアノをひいていたから～未来～,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,柴野理奈子,集英社みらい文庫
123,9784083216275,145,放課後、きみがピアノをひいていたから～プレゼント～,放課後、きみがピアノをひいていたから～,,放課後、きみがピアノをひいていたから～プレゼント～,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,柴野理奈子,集英社みらい文庫
174,9784083215339,145,放課後、きみがピアノをひいていたから～とどけ～,放課後、きみがピアノをひいていたから～,,放課後、きみがピアノをひいていたから～とどけ～,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,柴野理奈子,集英社みらい文庫
171,9784083215599,145,放課後、きみがピアノをひいていたから～いのり～,放課後、きみがピアノをひいていたから～,,放課後、きみがピアノをひいていたから～いのり～,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,柴野理奈子,集英社みらい文庫
101,9784083216077,145,放課後、きみがピアノをひいていたから～約束～,放課後、きみがピアノをひいていたから～,,放課後、きみがピアノをひいていたから～約束～,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,柴野理奈子,集英社みらい文庫
132,9784083214899,145,放課後、きみがピアノをひいていたから～出会い～,放課後、きみがピアノをひいていたから～,,放課後、きみがピアノをひいていたから～出会い～,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,柴野理奈子,集英社みらい文庫
167,9784083215117,145,放課後、きみがピアノをひいていたから～好き～,放課後、きみがピアノをひいていたから～,,放課後、きみがピアノをひいていたから～好き～,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,柴野理奈子,集英社みらい文庫
31,9784083216701,146,かぐや様は告らせたいー天才たちの恋愛頭脳戦ーファイナル　映画ノベライズ,かぐや様は告らせたい,,かぐや様は告らせたいー天才たちの恋愛頭脳戦ーファイナル　映画ノベライズ,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,赤坂アカ,集英社みらい文庫
53,9784083216381,146,かぐや様は告らせたい～天才たちの恋愛頭脳戦～　まんがノベライズ　恋のバトルのはじまり編,かぐや様は告らせたい,,かぐや様は告らせたい～天才たちの恋愛頭脳戦～　まんがノベライズ　恋のバトルのはじまり編,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,赤坂アカ,集英社みらい文庫
47,9784083215254,146,かぐや様は告らせたい－天才たちの恋愛頭脳戦－　映画ノベライズ＜みらい文庫版＞,かぐや様は告らせたい,,かぐや様は告らせたい－天才たちの恋愛頭脳戦－　映画ノベライズ＜みらい文庫版＞,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,はのまきみ,集英社みらい文庫
207,9784083215872,147,悪魔使いはほほえまない　災いを呼ぶ転校生,,,悪魔使いはほほえまない　災いを呼ぶ転校生,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,真坂マサル,集英社みらい文庫
505,9784083213502,148,怪談いろはカルタ　急がばまわれど逃げられず,,,怪談いろはカルタ　急がばまわれど逃げられず,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,緑川聖司,集英社みらい文庫
475,9784083214790,149,ラディアン～見習い魔法使い・セトの冒険～　アニメノベライズ,,,ラディアン～見習い魔法使い・セトの冒険～　アニメノベライズ,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,沢村光彦,集英社みらい文庫
546,9784083210792,150,魔女じゃないもん！　転校生は魔法少女！？,,１,魔女じゃないもん！,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,宮下恵茉,集英社みらい文庫
579,9784083219566,151,集英社みらい文庫２０１８ー１９新刊ノベライズセット（既１２巻セット）,みらい文庫,,集英社みらい文庫２０１８ー１９新刊ノベライズセット（既１２巻セット）,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,,集英社みらい文庫
590,9784083213748,151,貴族探偵＜みらい文庫版＞,みらい文庫,,貴族探偵＜みらい文庫版＞,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,麻耶雄嵩,集英社みらい文庫
500,9784083213113,152,空から見ててね　いのちをすくう“供血猫”ばた子の物語,,,空から見ててね　いのちをすくう“供血猫”ばた子の物語,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,はせがわまみ,集英社みらい文庫
537,9784083213335,153,青空エール～ふられても、ずっと好き～　まんがノベライズ,,,青空エール～ふられても、ずっと好き～　まんがノベライズ,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,はのまきみ,集英社みらい文庫
343,9784083215230,154,げっし～ず～みんなちがうけど、みんななかよし～,,,げっし～ず～みんなちがうけど、みんななかよし～,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,しまだよしなお,集英社みらい文庫
23,9784083216879,155,霧島くんは普通じゃない　ヴァンパイアのアブナイ恋のほれ薬！？,霧島くんは普通じゃない～ヴァンパイアの,,霧島くんは普通じゃない　ヴァンパイアのアブナイ恋のほれ薬！？,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,麻井深雪,集英社みらい文庫
19,9784083216343,155,霧島くんは普通じゃない～ヴァンパイアのパーティーは波乱の幕開け！？～,霧島くんは普通じゃない～ヴァンパイアの,,霧島くんは普通じゃない～ヴァンパイアのパーティーは波乱の幕開け！？～,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,麻井深雪,集英社みらい文庫
21,9784083216596,155,霧島くんは普通じゃない～ヴァンパイアのピアノは魅惑のメロディー！？～,霧島くんは普通じゃない～ヴァンパイアの,,霧島くんは普通じゃない～ヴァンパイアのピアノは魅惑のメロディー！？～,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,麻井深雪,集英社みらい文庫
29,9784083217104,155,霧島くんは普通じゃない～林間学校で大騒ぎ！？ヴァンパイアの夏休み～,霧島くんは普通じゃない～ヴァンパイアの,,霧島くんは普通じゃない～林間学校で大騒ぎ！？ヴァンパイアの夏休み～,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,麻井深雪,集英社みらい文庫
17,9784083216046,155,霧島くんは普通じゃない～転校生はヴァンパイア！？～,霧島くんは普通じゃない～ヴァンパイアの,,霧島くんは普通じゃない～転校生はヴァンパイア！？～,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,麻井深雪,集英社みらい文庫
52,9784083217319,155,霧島くんは普通じゃない　～ヴァンパイアと花火大会！　危険なナイトメア～,霧島くんは普通じゃない～ヴァンパイアの,,霧島くんは普通じゃない　～ヴァンパイアと花火大会！　危険なナイトメア～,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,麻井深雪,集英社みらい文庫
431,9784083213366,156,赤ちゃんネコのすくいかた,のすくいかた,,赤ちゃんネコのすくいかた,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,児玉小枝,集英社みらい文庫
358,9784083212659,156,“いのち”のすくいかた　捨てられた子犬、クウちゃんからのメッセージ,のすくいかた,,“いのち”のすくいかた　捨てられた子犬、クウちゃんからのメッセージ,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,児玉小枝,集英社みらい文庫
263,9784083215414,157,明智光秀　なぜ、本能寺へむかったのか　伝記シリーズ,,,明智光秀　なぜ、本能寺へむかったのか　伝記シリーズ,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,奥山景布子,集英社みらい文庫
417,9784083214561,158,宇宙－そら－を駆けるよだか～クラスでいちばんかわいいあの子と入れかわれたら～　まんがノベライズ,,,宇宙－そら－を駆けるよだか～クラスでいちばんかわいいあの子と入れかわれたら～　まんがノベライズ,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,百瀬しのぶ,集英社みらい文庫
183,9784083216138,159,絶対に見ぬけない！！あっとおどろく１分間ストーリー,絶対に見ぬけない！！,,絶対に見ぬけない！！あっとおどろく１分間ストーリー,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,緑川聖司,集英社みらい文庫
185,9784083215766,159,絶対に見ぬけない！！“本当はこわい”１分間ストーリー,絶対に見ぬけない！！,,絶対に見ぬけない！！“本当はこわい”１分間ストーリー,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,緑川聖司,集英社みらい文庫
201,9784083215452,159,絶対に見ぬけない！！　“こわい”がかくれた１分間ストーリー,絶対に見ぬけない！！,,絶対に見ぬけない！！　“こわい”がかくれた１分間ストーリー,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,緑川聖司,集英社みらい文庫
146,9784083216909,160,絶対好きにならない同盟　カワイイ系男子とおためしの恋,絶対好きにならない同盟　,,絶対好きにならない同盟　カワイイ系男子とおためしの恋,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,夜野せせり,集英社みらい文庫
173,9784083217166,160,絶対好きにならない同盟　モテたくない女子と王子さま,絶対好きにならない同盟　,,絶対好きにならない同盟　モテたくない女子と王子さま,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,夜野せせり,集英社みらい文庫
104,9784083216572,160,絶対好きにならない同盟　甘いヒミツがある、あいつのこと,絶対好きにならない同盟　,,絶対好きにならない同盟　甘いヒミツがある、あいつのこと,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,夜野せせり,集英社みらい文庫
482,9784083213946,161,先生！、、、好きになってもいいですか？　映画ノベライズ,,,先生！、、、好きになってもいいですか？　映画ノベライズ,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,河原和音,集英社みらい文庫
54,9784083216466,162,おチビがうちにやってきた！　未来が見える！？２才のちなつはトクベツな子,おチビがうちにやってきた！　,,おチビがうちにやってきた！　未来が見える！？２才のちなつはトクベツな子,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,柴野理奈子,集英社みらい文庫
89,9784083216664,162,おチビがうちにやってきた！　波乱のキャンプ！！　もう一人のトクベツな子,おチビがうちにやってきた！　,,おチビがうちにやってきた！　波乱のキャンプ！！　もう一人のトクベツな子,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,柴野理奈子,集英社みらい文庫
130,9784083216923,162,おチビがうちにやってきた！　お別れの危機！？ちなつの親せき、あらわる！,おチビがうちにやってきた！　,,おチビがうちにやってきた！　お別れの危機！？ちなつの親せき、あらわる！,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,柴野理奈子,集英社みらい文庫
170,9784083217173,162,おチビがうちにやってきた！　犯人はだれ？　幼稚園でフシギな事件！,おチビがうちにやってきた！　,,おチビがうちにやってきた！　犯人はだれ？　幼稚園でフシギな事件！,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,柴野理奈子,集英社みらい文庫
473,9784083214028,163,戦国城　乱世に咲く花、散った花……姫君たち編,,,戦国城　乱世に咲く花、散った花……姫君たち編,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,矢野隆,集英社みらい文庫
550,9784083210655,164,オペラ座の怪人　地下にひびく、恐怖のメロディー,,,オペラ座の怪人　地下にひびく、恐怖のメロディー,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,ガストン・ルルー,集英社みらい文庫
83,9784083216459,165,るろうに剣心最終章Ｔｈｅ　Ｆｉｎａｌ　映画ノベライズみらい文庫版,,,るろうに剣心最終章Ｔｈｅ　Ｆｉｎａｌ　映画ノベライズみらい文庫版,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,平林佐和子,集英社みらい文庫
316,9784083215056,166,流れ星のように君は,,,流れ星のように君は,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,みゆ,集英社みらい文庫
208,9784083212994,167,おはなし・ねこあつめ,,,おはなし・ねこあつめ,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,汐月遥,集英社みらい文庫
304,9784083214578,168,銀魂２　掟は破るためにこそある　映画ノベライズ＜みらい文庫版＞,,,銀魂２　掟は破るためにこそある　映画ノベライズ＜みらい文庫版＞,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,田中創,集英社みらい文庫
216,9784083217159,169,二条くんはわたしの執事　ティーパーティーは恋のはじまり！？,二条くんはわたしの執事　,,二条くんはわたしの執事　ティーパーティーは恋のはじまり！？,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,小桜すず,集英社みらい文庫
160,9784083216787,169,二条くんはわたしの執事　平凡なわたしが今日からお嬢さま！？,二条くんはわたしの執事　,,二条くんはわたしの執事　平凡なわたしが今日からお嬢さま！？,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,小桜すず,集英社みらい文庫
514,9784083213038,170,わたしたちのカノン　ようこそ！音楽の森、星音学園,わたしたちのカノン　,,わたしたちのカノン　ようこそ！音楽の森、星音学園,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,中村天音,集英社みらい文庫
535,9784083213212,170,わたしたちのカノン　星音学園合奏部、はじまるよ！,わたしたちのカノン　,,わたしたちのカノン　星音学園合奏部、はじまるよ！,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,中村天音,集英社みらい文庫
240,9784083216992,171,あやかし協定　妖怪は友だちにふくまれますか？,あやかし協定　,,あやかし協定　妖怪は友だちにふくまれますか？,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,天川栄人,集英社みらい文庫
353,9784083217302,171,あやかし協定　超クールな相棒とミッションに挑め！,あやかし協定　,,あやかし協定　超クールな相棒とミッションに挑め！,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,天川栄人,集英社みらい文庫
206,9784083215582,172,スターになったらふりむいて～モテ男子に片思い～,スターになったらふりむいて～,,スターになったらふりむいて～モテ男子に片思い～,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,みずのまい,集英社みらい文庫
192,9784083215827,172,スターになったらふりむいて～きみのそばにいたくて～,スターになったらふりむいて～,,スターになったらふりむいて～きみのそばにいたくて～,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,みずのまい,集英社みらい文庫
218,9784083215346,172,スターになったらふりむいて～ファーストキスはだれとする？～,スターになったらふりむいて～,,スターになったらふりむいて～ファーストキスはだれとする？～,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,みずのまい,集英社みらい文庫
293,9784083215001,173,かなわない、ぜったい。　好きになっちゃだめ,かなわない、ぜったい。　,,かなわない、ぜったい。　好きになっちゃだめ,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,野々村花,集英社みらい文庫
266,9784083215476,173,かなわない、ぜったい。　きみが遠くに行っても,かなわない、ぜったい。　,,かなわない、ぜったい。　きみが遠くに行っても,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,野々村花,集英社みらい文庫
253,9784083215209,173,かなわない、ぜったい。～ふられてはじまる恋！？～,かなわない、ぜったい。　,,かなわない、ぜったい。～ふられてはじまる恋！？～,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,野々村花,集英社みらい文庫
254,9784083214769,173,かなわない、ぜったい。～きみのとなりで気づいた恋～,かなわない、ぜったい。　,,かなわない、ぜったい。～きみのとなりで気づいた恋～,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,野々村花,集英社みらい文庫
26,9784083216145,174,渚くんをお兄ちゃんとは呼ばない～だれよりもそばにいるのに～,渚くんをお兄ちゃんとは呼ばない～好き,,渚くんをお兄ちゃんとは呼ばない～だれよりもそばにいるのに～,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,夜野せせり,集英社みらい文庫
156,9784083217333,174,渚くんをお兄ちゃんとは呼ばない　～もう、いっしょに暮らせない～,渚くんをお兄ちゃんとは呼ばない～好き,,渚くんをお兄ちゃんとは呼ばない　～もう、いっしょに暮らせない～,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,夜野せせり,集英社みらい文庫
74,9784083214721,174,渚くんをお兄ちゃんとは呼ばない～あたしだって好き～,渚くんをお兄ちゃんとは呼ばない～好き,,渚くんをお兄ちゃんとは呼ばない～あたしだって好き～,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,夜野せせり,集英社みらい文庫
80,9784083215155,174,渚くんをお兄ちゃんとは呼ばない～つきあえなくても好き～,渚くんをお兄ちゃんとは呼ばない～好き,,渚くんをお兄ちゃんとは呼ばない～つきあえなくても好き～,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,夜野せせり,集英社みらい文庫
73,9784083214936,174,渚くんをお兄ちゃんとは呼ばない～きみをひとりぼっちにしない～,渚くんをお兄ちゃんとは呼ばない～好き,,渚くんをお兄ちゃんとは呼ばない～きみをひとりぼっちにしない～,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,夜野せせり,集英社みらい文庫
32,9784083216442,174,渚くんをお兄ちゃんとは呼ばない～好きから逃げない～,渚くんをお兄ちゃんとは呼ばない～好き,,渚くんをお兄ちゃんとは呼ばない～好きから逃げない～,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,夜野せせり,集英社みらい文庫
28,9784083215896,174,渚くんをお兄ちゃんとは呼ばない～告白のこたえは…～,渚くんをお兄ちゃんとは呼ばない～好き,,渚くんをお兄ちゃんとは呼ばない～告白のこたえは…～,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,夜野せせり,集英社みらい文庫
66,9784083214523,174,渚くんをお兄ちゃんとは呼ばない～やきもちと言えなくて～,渚くんをお兄ちゃんとは呼ばない～好き,,渚くんをお兄ちゃんとは呼ばない～やきもちと言えなくて～,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,夜野せせり,集英社みらい文庫
62,9784083215643,174,渚くんをお兄ちゃんとは呼ばない～好きになっちゃってごめんね～,渚くんをお兄ちゃんとは呼ばない～好き,,渚くんをお兄ちゃんとは呼ばない～好きになっちゃってごめんね～,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,夜野せせり,集英社みらい文庫
51,9784083214073,174,渚くんをお兄ちゃんとは呼ばない～ひみつの片思い～,渚くんをお兄ちゃんとは呼ばない～好き,,渚くんをお兄ちゃんとは呼ばない～ひみつの片思い～,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,夜野せせり,集英社みらい文庫
44,9784083216756,174,渚くんをお兄ちゃんとは呼ばない～２度目の．．．好き～,渚くんをお兄ちゃんとは呼ばない～好き,,渚くんをお兄ちゃんとは呼ばない～２度目の．．．好き～,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,夜野せせり,集英社みらい文庫
79,9784083215384,174,渚くんをお兄ちゃんとは呼ばない～絶対ないしょの恋の作戦～,渚くんをお兄ちゃんとは呼ばない～好き,,渚くんをお兄ちゃんとは呼ばない～絶対ないしょの恋の作戦～,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,夜野せせり,集英社みらい文庫
58,9784083217067,174,渚くんをお兄ちゃんとは呼ばない～夏の再会と迷子のきもち～,渚くんをお兄ちゃんとは呼ばない～好き,,渚くんをお兄ちゃんとは呼ばない～夏の再会と迷子のきもち～,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,夜野せせり,集英社みらい文庫
56,9784083214264,174,渚くんをお兄ちゃんとは呼ばない～ありえない告白～,渚くんをお兄ちゃんとは呼ばない～好き,,渚くんをお兄ちゃんとは呼ばない～ありえない告白～,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,夜野せせり,集英社みらい文庫
268,9784083213311,175,おそ松さん　番外編,おそ松さん,,おそ松さん　番外編,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,赤塚不二夫,集英社みらい文庫
324,9784083213953,175,おそ松さん～番外編再び～,おそ松さん,,おそ松さん～番外編再び～,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,赤塚不二夫,集英社みらい文庫
299,9784083217142,176,てっぺん！　ナンバー１小学生バトル　最強チームで勝利をめざせ！！,てっぺん！,,てっぺん！　ナンバー１小学生バトル　最強チームで勝利をめざせ！！,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,相羽鈴,集英社みらい文庫
215,9784083216503,176,てっぺん！シロｖｓクロ総選挙！！　友だちのいないオレが生徒会長になるまで,てっぺん！,,てっぺん！シロｖｓクロ総選挙！！　友だちのいないオレが生徒会長になるまで,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,相羽鈴,集英社みらい文庫
525,9784083210204,177,坊っちゃん,ちゃん,,坊っちゃん,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,夏目漱石,集英社みらい文庫
556,9784083213526,177,動物園・赤ちゃん誕生物語,ちゃん,,動物園・赤ちゃん誕生物語,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,粟生こずえ,集英社みらい文庫
